Date	Sale	DiscountPerc	Holiday	Campaign	bos
2016-10-01	32985.9	8.524271186861334	2	0	0.0
2016-11-01	43087.88999999999	24.124553342534128	3	2	0.0
2016-12-01	83596.85	32.79107726982769	1	14	0.0
2016-04-06	24068.140000000003	9.852202224933624	0	0	0.0
2016-05-01	28693.0	8.105748901015538	3	0	0.0
2016-06-02	29502.23	10.782454061014171	1	0	0.0
2016-07-01	19873.0	10.414178742197565	1	0	0.0
2016-08-01	17613.0	5.034760576664581	0	0	0.0
2016-09-01	31779.21	9.441943100129611	1	0	0.0
2017-01-01	66214.0	23.97161438361639	2	0	0.0
2017-10-01	110259.1	32.674564115847836	2	0	0.0
2017-11-01	119902.45000000003	36.28701816291714	3	2	0.0
2017-12-01	53947.23	36.79270403137347	1	14	0.0
2017-02-01	79550.75	26.616038761015	2	0	0.0
2017-03-01	175122.84	26.190959682254064	1	0	0.0
2017-04-01	174373.08	25.647363892077497	2	0	0.0
2017-05-01	86597.33999999998	24.137711506219837	3	0	0.0
2017-06-01	63790.58	30.518741761055953	1	0	0.0
2017-07-01	61528.200000000004	30.825208494970337	1	0	0.0
2017-08-01	70297.92	27.842583573912748	0	0	0.0
2017-09-01	94449.70000000001	28.16576086766854	1	0	0.0
2018-01-01	77911.6	30.850054454773918	2	0	0.0
2018-10-01	50945.39999999999	33.50594877725761	2	0	0.0
2018-11-01	44933.450000000004	38.95432386436594	3	2	0.0
2018-12-01	106693.40000000001	44.47101473971182	1	14	0.0
2018-02-01	34905.159999999996	27.32745978790242	2	0	0.0
2018-03-01	25162.889999999996	26.849043504559624	1	0	0.0
2018-04-01	38921.49999999999	26.66737791147743	2	0	0.0
2018-05-01	58280.4	27.434317373644006	3	0	0.0
2018-06-01	52354.100000000006	32.50422087832403	1	0	0.0
2018-07-01	56263.82999999999	30.519729837070148	1	0	0.0
2018-08-01	61157.43999999999	36.58596474205387	0	0	0.0
2018-09-01	44478.689999999995	32.03386508971836	1	0	0.0
2019-01-01	89361.07	40.835341788061875	2	0	0.0
2019-02-01	102392.05	37.924774371431	2	0	0.0
2019-03-01	70427.7	31.958666704617947	1	0	0.0
2019-04-01	106468.09999999999	34.879068033759	2	0	0.0
2019-05-01	191603.00000000003	35.42346721032237	3	0	0.0
