Date	Sale	DiscountPerc	Holiday	Campaign	bos
2016-01-01	202150.01	8.87088133576783	2	0	0.0
2016-10-01	157998.40000000002	8.326448629887643	2	0	0.0
2016-11-01	259794.62	23.77503378528267	3	2	0.0
2016-12-01	831121.36	32.79107726982768	1	14	0.0
2016-02-01	183309.8	5.28770103654602	2	0	0.0
2016-03-01	80120.33	5.626023125720076	2	0	0.0
2016-04-01	67169.79000000001	9.2799541908501	1	0	0.0
2016-05-01	87017.19	8.007662433298941	3	0	0.0
2016-06-01	54604.25	10.706989485460072	1	0	0.0
2016-07-01	59233.75	10.372284255695552	1	0	0.0
2016-08-01	56920.6	5.141500109609425	0	0	0.0
2016-09-01	208130.80000000002	9.262962564623725	1	0	0.0
2017-01-01	165537.00000000003	23.618417587818463	2	0	0.0
2017-10-01	184305.62	32.67456411584784	2	0	0.0
2017-11-01	312598.51000000007	36.287018162917136	3	2	0.0
2017-12-01	606847.45	36.79270403137347	1	14	0.0
2017-02-01	123514.10000000002	26.616038761015005	2	0	0.0
2017-03-01	90533.04000000001	26.190959682254068	1	0	0.0
2017-04-01	88774.18999999999	25.64736389207749	2	0	0.0
2017-05-01	186486.92	24.137711506219844	3	0	0.0
2017-06-01	257938.02	30.518741761055956	1	0	0.0
2017-07-01	121700.48999999996	30.82520849497034	1	0	0.0
2017-08-01	117093.93999999997	27.842583573912744	0	0	0.0
2017-09-01	152377.19999999998	28.16576086766854	1	0	0.0
2018-01-01	155773.71999999997	30.85005445477392	2	0	0.0
2018-10-01	174638.91	33.505948777257615	2	0	0.0
2018-11-01	358306.1500000001	38.64590302518176	3	2	0.0
2018-12-01	606564.3399999999	44.4710147397118	1	14	0.0
2018-02-01	106585.55999999997	27.095457992987182	2	0	0.0
2018-03-01	120114.98999999996	26.81995011561158	1	0	0.0
2018-04-01	169216.25	26.66737791147744	2	0	0.0
2018-05-01	138731.69000000003	27.434317373644006	3	0	0.0
2018-06-01	111880.80000000002	32.24022622410881	1	0	0.0
2018-07-01	125256.37999999996	30.519729837070155	1	0	0.0
2018-08-01	181696.03000000003	36.585964742053875	0	0	0.0
2018-09-01	152591.46000000002	32.03386508971836	1	0	0.0
2019-01-01	187215.90999999995	40.83534178806187	2	0	0.0
2019-02-01	196524.72999999998	37.924774371431006	2	0	0.0
2019-03-01	210599.31999999998	31.95866670461794	1	0	0.0
2019-04-01	206135.74999999997	34.879068033759	2	0	0.0
2019-05-01	179263.22000000003	35.42346721032237	3	0	0.0
